Sort,Section,Fed,Name,Rating,Games,Result,Moves,CPL,MM,Sort score,"Analysis "
681,Main list,Portugal,Tiago Saraiva Fernandes,1957,1,1,14,82,21,-61,Level A
682,Main list,,Jose Gabriel Sampaio Sales Filho,,3,1,41,106,44,-62,Level B
683,Main list,France,Ednan Petetin,,2,0.5,59,99,37,-62,Level A
684,Main list,,Izzet Efe Kemaloglu,,2,0,58,95,33,-62,Level B
685,Main list,,Mihnea Gabriel Popa,,3,1,90,104,41,-63,Level A
686,Main list,Kazakhstan,Alisa Kozybayeva,1704,3,2,17,98,35,-63,Level A
687,Main list,,Pierre-Louis Bailly,,3,0.5,123,105,41,-64,Level A
688,Main list,India,Chatterjee Aritra,,3,1,46,103,39,-64,Level A
689,Main list,,Ximena Moreno Luján,,3,0,92,102,38,-64,Level A
690,Main list,Kenya,Gabriel Njuki,1661,2,0,30,101,37,-64,Level B
691,Main list,,Cephas King'ori Wangari,,2,0,82,101,37,-64,Level A
692,Main list,,Vishal Kumar NK,,3,1,53,100,36,-64,Level A
693,Main list,,Tom Matsuo,,3,1,70,94,30,-64,Level A
694,Main list,,Pratama Gilang Setyawan Yoga,,3,1,34,93,29,-64,Level A
695,Main list,Kenya,Christian Nderi Muchugu,1423,2,1,49,88,24,-64,Level A
696,Main list,,Rohan Bobby,,3,1,45,86,22,-64,Level A
697,Main list,,Alan Juarez Rojas,,2,1,42,105,40,-65,Level A
698,Main list,,William Douglas,,2,1,27,95,30,-65,Level A
699,Main list,,Roberto Xicay,,2,0,23,82,17,-65,Level A
700,Main list,France,Quentin Grataloup,1933,3,2,19,129,63,-66,Level A
701,Main list,Malawi,Trapence Brian,,3,1,53,100,34,-66,Level A
702,Main list,Portugal,Ricardo Marques,1650,2,0,13,97,31,-66,Level A
703,Main list,Philippines,Alexis Anne Osena,1704,3,1,22,93,27,-66,Level A
704,Main list,Jamaica,Javaughn Haynes,,2,0,46,90,24,-66,Level A
705,Main list,,Irawan Rokhmad Aji,,2,0,18,111,44,-67,Level B
706,Main list,,Mathieu Leboeuf,,2,0,30,107,40,-67,Level A
707,Main list,,Arthur Strygun,,3,0,29,105,38,-67,Level A
708,Main list,India,Dutta Arkodipto,,3,1,30,97,30,-67,Level A
709,Main list,,Novianto Dimas Permana Bayu,,3,2,69,96,29,-67,Level A
710,Main list,India,Acharya Shivaram,1145,2,1,28,92,25,-67,Level A
711,Main list,Mexico,Atzin F Constantino Gomez,1329,2,1,10,87,20,-67,Level A
712,Main list,South Africa,Tumelo Ranoto,,2,1,60,100,32,-68,Level A
713,Main list,India,Prabhakar Nikhilesh,1298,3,1,41,100,32,-68,Level A
714,Main list,,Ousha Al-Shamsi,1452,2,1,15,136,67,-69,Level A
715,Main list,,Alessandro Pepegna,,3,0,35,120,51,-69,Level B
716,Main list,,Fabio Bastos,,3,1,39,107,38,-69,Level A
717,Main list,Netherlands,Jord Ypma,2116,3,2,62,106,37,-69,Level B
718,Main list,,B D S Mendis,,3,2,69,102,33,-69,Level A
719,Main list,France,Cecile BOURGOIN,1688,2,0,38,101,32,-69,Level A
720,Main list,Ukraine,Zoryana Fedysiv,1149,2,0,13,116,46,-70,Level A
721,Main list,Singapore,Jun Jie Ng,1171,3,1,23,109,39,-70,Level A
722,Main list,India,Basu Rajarshi,1342,3,1,65,104,34,-70,Level A
723,Main list,Russia,Maksim Lekomtsev,1847,3,1,61,104,34,-70,Level A
724,Main list,,Gauthier Lemaitre,,1,0,22,102,32,-70,Level D
725,Main list,,Lebohang Rampa,,2,0,11,117,46,-71,Level A
726,Main list,Saudi Arabia,Osamah Abdullah A. Alenaizan,,3,1,37,114,43,-71,Level B
727,Main list,Poland,Agata Wicikowska,1545,2,1,40,111,40,-71,Level A
728,Main list,,Gastelum Casanova Angel Ricardo,,3,0.5,65,109,38,-71,Level A
729,Main list,,Hansen Nagaria,,3,0,41,95,24,-71,Level A
730,Main list,Mexico,Susana Albarez Mendoza,1530,2,1,66,111,39,-72,Level A
731,Main list,India,Pradyumn Sakshi,1504,3,1,71,109,37,-72,Level A
732,Main list,Kenya,Lenox Mangi,1661,1,0,23,107,35,-72,Level A
733,Main list,India,Prakash G Guru,,2,1,45,103,31,-72,Level A
734,Main list,,Anuj Somani,,2,0,55,99,27,-72,Level A
735,Main list,,Lorenzo Marra,,3,1,36,123,50,-73,Level B
736,Main list,Indonesia,Fajar Al Walidayn Mohammad,,3,1,44,114,41,-73,Level A
737,Main list,,M. Qudwah Jundana,,1,0,13,105,31,-74,Level B
738,Main list,,Oscar Fernando Lopez Godinez,,3,2,34,119,44,-75,Level B
739,Main list,Mexico,Abraham De Jesus Pablo Sotelo,,3,0,80,114,39,-75,Level A
740,Main list,India,Choudhary Naitik,1355,3,0,25,111,36,-75,Level A
741,Main list,Uganda,Safinah Mugide,1518,2,0,32,106,31,-75,Level A
742,Main list,,Diego LeBlond,,3,0,30,105,30,-75,Level A
743,Main list,Scotland,Stuthi Hegde,1534,2,1,25,112,36,-76,Level A
744,Main list,Malaysia,Tey He Yang Ryan,,3,1.5,109,108,32,-76,Level A
745,Main list,,McDonald Mapulesi,,3,1,47,108,32,-76,Level A
746,Main list,Guatemala,Pablo Andres Solares Godoy,,3,1,61,106,30,-76,Level A
747,Main list,Romania,Adrian-Simion Secheres,2375,3,2,55,105,29,-76,Level A
748,Main list,,Stanislav Lazar,,2,0,42,100,24,-76,Level B
749,Main list,,Hassan Ebrahim,,2,0,30,96,20,-76,Level B
750,Main list,,Joao Nogueira,,3,0,79,124,47,-77,Level B
751,Main list,Switzerland,Ludovic Zaza,2032,3,2,42,113,36,-77,Level A
752,Main list,France,Alexis Gelis,,2,1,23,112,35,-77,Level B
753,Main list,,Vinayak Sharda,,3,1,97,109,32,-77,Level A
754,Main list,Guatemala,Raul Anibal Pineda Duarte,1259,2,1,27,107,30,-77,Level A
755,Main list,Mexico,Karla Mon Sanchez Mendoza,1320,2,0,16,102,25,-77,Level A
756,Main list,,Ivan Stefanyk,,2,0,51,101,24,-77,Level A
757,Main list,India,Besh Vignesh Reddy Matta,1687,2,1,55,122,44,-78,Level A
758,Main list,France,Baptiste Alloui-Cros,2139,2,1,38,117,39,-78,Level A
759,Main list,Mexico,Eduardo Gutierrez Bernardini,1584,3,2,28,117,39,-78,Level A
760,Main list,Kazakhstan,Zhansaya Shakuali,,3,2,18,111,33,-78,Level A
761,Main list,England,William Kender,1393,3,0,61,111,33,-78,Level A
762,Main list,,David Poghosyan,,3,1,59,110,32,-78,Level A
763,Main list,Fiji,Tony Chan,,2,0,34,110,32,-78,Level A
764,Main list,,Nancy Lizbeth Rodriguez Palacios,,2,1,47,104,26,-78,Level A
765,Main list,Jamaica,Kahli Campbell,,2,1,1,78,0,-78,Level A
766,Main list,,Claudio Di Maio,,3,0,72,112,33,-79,Level A
767,Main list,,Maria Regina Blasio Lozano,,2,0,28,100,21,-79,Level A
768,Main list,Mexico,Hector Javib Byrd Zuniga,,1,0,16,124,44,-80,Level B
769,Main list,,Bruno Araujo de Jesus,,2,1,52,118,38,-80,Level A
770,Main list,,Simon Frederic Bilai Biloa,,3,2,29,114,34,-80,Level B
771,Main list,,Frank Kimz,,3,0,91,111,31,-80,Level A
772,Main list,Guatemala,Julio Palencia,1752,2,0,59,109,29,-80,Level A
773,Main list,,Samir Andrei Lucio Dias,,3,1,68,122,41,-81,Level A
774,Main list,,Tiago Pereira,,3,2,21,130,48,-82,Level B
775,Main list,France,Axel Vanneste,1395,2,0,17,117,35,-82,Level A
776,Main list,Namibia,Elton Kambindangolo,,2,0,45,106,24,-82,Level A
777,Main list,Netherlands,Feline Waardenburg,1836,3,1.5,60,128,45,-83,Level B
778,Main list,Mexico,Elisa Mariana Rivera Hernandez,,3,1,60,118,35,-83,Level A
779,Main list,Mongolia,Bold Tsogt-Ochir,,3,2,58,117,34,-83,Level A
780,Main list,India,Sharma Saurabh,1381,3,1,53,117,34,-83,Level A
781,Main list,Greece,Ioannis Athanasios Sarakatsanis,1632,3,2,38,117,34,-83,Level A
782,Main list,India,Anvay Parwekar,1052,3,1,54,114,31,-83,Level A
783,Main list,,Paulina Szalewicz,,2,1,27,105,22,-83,Level A
784,Main list,Cuba,Lien Medina Murgado,1707,3,1,55,101,18,-83,Level A
785,Main list,,Mack Mohan Verma,,2,0,25,120,36,-84,Level A
786,Main list,India,Ghosh Samriddhaa,1910,2,1,21,117,33,-84,Level A
787,Main list,Sri Lanka,Hiruna Wickramasinghe,1476,3,2,52,117,33,-84,Level A
788,Main list,,Xin Zhen Khoo,,3,0.5,93,116,32,-84,Level A
789,Main list,Poland,Jan Kabzinski,1558,3,2,25,116,32,-84,Level A
790,Main list,United Arab Emirates,Kaltham Mubarak Al Shamsi,1349,3,1,52,113,29,-84,Level A
791,Main list,India,V S Kakodkar Ishan,1179,2,1,41,122,37,-85,Level A
792,Main list,,Jason Zhi-Ying Chan,,3,1,57,120,35,-85,Level A
793,Main list,Ukraine,Vitalii Dzurak,1894,2,1,29,119,34,-85,Level A
794,Main list,,Nikhat Ali,768,1,0,12,118,33,-85,Level B
795,Main list,United States of America,Aadarsh Srivatsav,1665,2,1,23,115,30,-85,Level A
796,Main list,India,Jafer Shaik,,2,0,21,114,29,-85,Level A
797,Main list,India,Shenoy K Panchami,1371,2,2,27,134,48,-86,Level B
798,Main list,,Ishaan Baranwal,,3,1,39,117,31,-86,Level A
799,Main list,,Julien Noel,,3,1,78,116,30,-86,Level A
800,Main list,,Aidan Gardner,,3,0,45,115,29,-86,Level A
801,Main list,,Mohanakanna Raguraman,,1,0,6,103,17,-86,Level A
802,Main list,,Rajvi Savla,,3,2,79,124,37,-87,Level A
803,Main list,France,Camille MORVRANGE,1461,2,0,40,120,33,-87,Level D
804,Main list,,Nkosingiphile Gift Ntombela,,3,0,43,117,30,-87,Level A
805,Main list,,Abel David Palafox,,3,1,39,115,28,-87,Level A
806,Main list,France,Axel Brunel,1827,2,1,13,110,23,-87,Level A
807,Main list,Netherlands,Stefan Vleming,1836,2,0,48,121,33,-88,Level A
808,Main list,,Felipe Rafael Focil Mendoza,,2,1,27,121,33,-88,Level B
809,Main list,Sri Lanka,Suriyabandara Darshana,,3,1,64,119,31,-88,Level A
810,Main list,Greece,Aggeliki Grammatikaki,1682,2,1,21,117,29,-88,Level A
811,Main list,,Raphael Anjou,,3,0,44,111,23,-88,Level A
812,Main list,,Surya Prakash Sahu,,2,1,41,123,34,-89,Level A
813,Main list,,Davide Rabotti,,3,1,64,121,31,-90,Level A
814,Main list,,Julio Cesar Gonzalez Balderas,,2,0,23,120,30,-90,Level A
815,Main list,Spain,Victor Alonso Prieto,1551,3,2,30,120,30,-90,Level A
816,Main list,,Samuel Mendez,,2,0,26,117,27,-90,Level A
817,Main list,,Aldo Gabriel Negrette Merino,,3,1,59,112,22,-90,Level A
818,Main list,India,Saini Vishu,,1,0,22,104,14,-90,Level A
819,Main list,Fiji,Navisheel Prasad,,2,1,57,131,40,-91,Level A
820,Main list,,Sina Babaeizadeh,,3,0.5,66,130,39,-91,Level A
821,Main list,,Aurelie Coursimault,,2,1,60,128,37,-91,Level A
822,Main list,,Hanifah Nur Zakiyanti,,3,1,57,124,33,-91,Level A
823,Main list,,Gabriel Cevallos,,2,0,29,122,31,-91,Level B
824,Main list,Peru,Brayan Ernesto Chumpitaz Angeles,,1,0,12,108,17,-91,Level B
825,Main list,Chile,Enrique Simpson Bonta,,3,0,30,119,27,-92,Level A
826,Main list,,Erlangga Vieg Sabilla,,2,0,82,118,26,-92,Level A
827,Main list,France,Adelin Fort,1774,3,2,16,137,44,-93,Level A
828,Main list,,Nishankumar Jha,,3,0,53,133,40,-93,Level A
829,Main list,,Anmol Gera,,2,1,10,113,20,-93,Level A
830,Main list,India,K V Subhash,1779,2,1,29,132,38,-94,Level B
831,Main list,,Gourav Tiwari,,2,1,15,127,33,-94,Level A
832,Main list,,Nihar Kudupudi,,3,0,44,124,30,-94,Level A
833,Main list,,Ayata Nakashima,,3,1,81,124,30,-94,Level A
834,Main list,,Jose Campos,,3,1,59,121,27,-94,Level A
835,Main list,Indonesia,Atika Restiani,,3,1,61,120,26,-94,Level A
836,Main list,,Juan Chaguaceda Lasa,,2,1,16,133,38,-95,Level A
837,Main list,India,Shukla Samarth,,3,1.5,51,132,37,-95,Level A
838,Main list,,Sacha Amsallem,,3,1,44,129,34,-95,Level A
839,Main list,Peru,Alexandra Fiore Estrada Cantaro,1723,2,1,36,129,33,-96,Level A
840,Main list,,Josue Moreno Lujan,,2,1,66,129,33,-96,Level A
841,Main list,France,Nizar Aghamir Alrobiai,2117,2,1,18,129,33,-96,Level A
842,Main list,,Camila Oliveira Soares,,3,1,85,128,32,-96,Level A
843,Main list,,Ethan Joubioux,,3,0,36,127,31,-96,Level A
844,Main list,Lesotho,Maboloko Leboela,1296,3,0,68,125,29,-96,Level A
845,Main list,Antigua and Barbuda,Bailey Matthew,1049,3,2,26,115,19,-96,Level A
846,Main list,,Aykhan Ahmadli,,3,1,76,134,37,-97,Level A
847,Main list,,Thobani Ricky Mathe,,2,0,26,128,31,-97,Level A
848,Main list,France,Jules Morata,1568,2,1,73,127,30,-97,Level A
849,Main list,,Fedinand Oyoko,,1,1,7,141,43,-98,Level A
850,Main list,,Arturo Jonathan Diaz Hernandez,,3,2,72,138,40,-98,Level A
851,Main list,Portugal,Ana Margarida Goncalves,,3,0,34,127,29,-98,Level A
852,Main list,,Alessandro Marin Vargas,,3,0,92,126,28,-98,Level A
853,Main list,Philippines,Sara Francine Olendo,1692,3,1,16,123,25,-98,Level A
854,Main list,,Xiao Liu,,2,0,13,113,15,-98,Level A
855,Main list,India,I Avikshith,1230,2,0,32,140,41,-99,Level A
856,Main list,,Christian Daniel Requejo Flores,,2,1,32,133,34,-99,Level A
857,Main list,,Amit Kumar Saha,,3,0,60,132,33,-99,Level A
858,Main list,Bulgaria,Emil Stefanov,2350,1,0,30,129,30,-99,Level B
859,Main list,Russia,Uliyana Starikova,1395,3,2,37,115,16,-99,Level A
860,Main list,Singapore,Adithya Prasad,,2,1,34,135,35,-100,Level A
861,Main list,,Jorge Vazquez Colin,,3,1,41,129,29,-100,Level A
862,Main list,India,Shabdhik Varma,1899,3,2,85,140,39,-101,Level A
863,Main list,,Luisa Fernanda Ortiz Galina,,2,1,14,137,36,-101,Level A
864,Main list,,Suprakash Das,,2,1,21,125,24,-101,Level A
865,Main list,Saudi Arabia,Mustafa Abdullah M Alkhabaz,,2,2,44,138,36,-102,Level A
866,Main list,Ukraine,Vira Sydoryak,1791,2,1,47,134,32,-102,Level A
867,Main list,Mexico,Blanca Perez Montealegre,,3,1,33,137,33,-104,Level A
868,Main list,India,Sahay Aayush,,2,1,11,113,9,-104,Level A
869,Main list,,Maulana Afrizal Alfan,,3,1,46,138,33,-105,Level A
870,Main list,,Munkhpurev Ganbold,,3,1,53,137,32,-105,Level A
871,Main list,,Alex Tanner-Wall,,2,1,58,139,33,-106,Level A
872,Main list,Australia,Emily Zhang,,3,1,50,138,32,-106,Level A
873,Main list,,Jaime De Veyra,,3,1,34,151,44,-107,Level B
874,Main list,United States of America,Antone Amalbert,,3,1,44,147,39,-108,Level A
875,Main list,Malta,Timothy Portelli,1529,3,1,72,142,33,-109,Level B
876,Main list,,Dhashin Krishna M,,3,0,57,141,32,-109,Level A
877,Main list,France,Florine Reau,1738,2,1,20,139,30,-109,Level A
878,Main list,,Mohit Kumar,,3,1,43,138,28,-110,Level A
879,Main list,,Andrea-Alexandra Varga,,3,1,52,140,29,-111,Level A
880,Main list,,Ryotaro Aoyama,,2,0,45,130,18,-112,Level A
881,Main list,India,Pattanayak Nabanita,1465,2,1,6,146,33,-113,Level A
882,Main list,,Juan Dolorier Aburto Zapata,,2,0,23,143,30,-113,Level A
883,Main list,,Sanjay Pramod,,2,1,15,133,20,-113,Level A
884,Main list,India,Das Aneek,1838,3,2,22,150,36,-114,Level A
885,Main list,,Ewelina Zwierzynska-Drewniak,,2,1,30,145,30,-115,Level A
886,Main list,,Mahmoud Zaraa,,3,1,66,146,30,-116,Level A
887,Main list,,Carlos Garcia,,2,0,31,146,29,-117,Level A
888,Main list,,Kowsar Mahmud,,3,1,41,139,22,-117,Level A
889,Main list,,Rochak Bhardwaj,,2,0,36,139,22,-117,Level A
890,Main list,,Ariadna Milan Garcia,,1,0,17,148,29,-119,Level B
891,Main list,,Gordon Chieng,,3,0,42,151,31,-120,Level A
892,Main list,,Oleh Kobasiar,,2,1,6,171,50,-121,Level A
893,Main list,,Victor Papillon,,2,0,35,147,26,-121,Level A
894,Main list,,Andy Shih,,3,2,68,156,34,-122,Level A
895,Main list,,Vanessa naliaka Simiyu,,2,0,11,140,18,-122,Level A
896,Main list,Belgium,Aurian De Briey,1690,3,2,48,139,17,-122,Level A
897,Main list,,Barath Natarajan,,3,0,77,149,26,-123,Level A
898,Main list,,Jaime Pacheco,,3,1,57,141,18,-123,Level A
899,Main list,Belgium,Josephine Collin,1171,1,1,18,168,44,-124,Level A
900,Main list,,Vladyslav Baklazhkov,,2,0,3,157,33,-124,Level A
901,Main list,Russia,Nikita Druzhinin,1742,2,1,44,156,32,-124,Level B
902,Main list,Romania,Clarisa-Iustina Bejan,1507,2,1,17,149,24,-125,Level A
903,Main list,,Ethan Shanks,,3,1,47,149,23,-126,Level A
904,Main list,,Junior Adelfo Calderon Nolazco,,2,1,11,163,36,-127,Level A
905,Main list,,Dillan Carvennec,,2,1,12,152,25,-127,Level A
906,Main list,Fiji,Aniketh Akhil Chand,,3,1,30,145,17,-128,Level A
907,Main list,,Akash Dighade,,2,0,20,159,30,-129,Level A
908,Main list,,Srikar Akella,,3,1,23,151,22,-129,Level A
909,Main list,India,Soni Shikhar,,3,1,19,145,16,-129,Level A
910,Main list,,David Riley,,2,1,13,153,23,-130,Level A
911,Main list,,Krishan Kumar Rao,,2,0,39,164,33,-131,Level B
912,Main list,,Martin Boyle,,2,1,15,158,27,-131,Level B
913,Main list,,Linah Soliman,,3,1,13,154,23,-131,Level A
914,Main list,Peru,Fabrizio Saldivar Sifuentes,1150,2,1,34,170,38,-132,Level A
915,Main list,United States of America,Cole Blakeman,,2,1,50,168,36,-132,Level A
916,Main list,,Manuel Andreas Tobiaz,,3,1,48,157,25,-132,Level A
917,Main list,Fiji,Avineet Singh,,3,1,37,156,24,-132,Level A
918,Main list,,Zied Amama,,2,1,49,167,33,-134,Level A
919,Main list,,Swetaa Snigdhha,,2,1,12,169,33,-136,Level A
920,Main list,,Thi Thanh Tu Duong,,2,1,11,154,18,-136,Level A
921,Main list,Malta,Andrew Cachia,,3,1,20,172,35,-137,Level A
922,Main list,,Arnab Debnath,,3,1,44,173,30,-143,Level A
923,Main list,Belgium,Maximilien Dallemagne,2100,3,2,55,179,35,-144,Level A
924,Main list,,Vrishank Jannu,,3,0,60,166,22,-144,Level A
925,Main list,,Ricardo Andrade,,3,1,36,163,17,-146,Level A
926,Main list,,Giovanni Giuriani,,1,0,7,177,29,-148,Level B
927,Main list,,Filipe Reis,,2,0,29,170,21,-149,Level A
928,Main list,,Aldo Ortiz Rodriguez,,3,1,28,175,25,-150,Level A
929,Main list,,Jacob Jovanovich,,2,0,18,179,28,-151,Level B
930,Main list,,Muhammed Wadee,,3,1,33,188,36,-152,Level A
931,Main list,Egypt,Amir Mokhtar,1665,1,0,15,173,20,-153,Level C
932,Main list,,Olivier Lanvert,,3,0,26,182,27,-155,Level A
933,Main list,Jordan,Altahrawi Raneen,,2,0,3,189,33,-156,Level A
934,Main list,,Romain Michelucci,,2,1,7,200,43,-157,Level A
935,Main list,Jamaica,Samuel Smith,,3,1,25,185,28,-157,Level A
936,Main list,,Livia Moreira Fristachi Harada,,3,0,28,187,29,-158,Level A
937,Main list,,Clayton Schopfer,,2,0,14,183,21,-162,Level A
938,Main list,,Ahmed Ayman,,2,0,30,185,20,-165,Level A
939,Main list,,Leqaa Fouad,,2,0,19,188,21,-167,Level A
940,Main list,,Alexandre Brailovski,,2,1,12,187,17,-170,Level A
941,Main list,,Berk Cansever,,1,0,11,189,18,-171,Level B
942,Main list,India,Siri Sharma,1320,3,1,18,188,17,-171,Level A
943,Main list,,Mzwandile Soro,,3,1,7,203,29,-174,Level A
944,Main list,,Karissa Ravinza,,2,1,12,190,8,-182,Level A
945,Main list,,Sushant Saini,,3,0,25,219,36,-183,Level A
946,Main list,,Olivier Ple,,3,0,56,224,36,-188,Level A
947,Main list,Croatia,Mirta Medak,1423,2,1,13,214,23,-191,Level A
948,Main list,,Ezekiel Kakraba,,3,1,17,220,24,-196,Level A
949,Main list,India,Nizam Mehdi Syed,,3,0.5,75,235,31,-204,Level A
950,Main list,,Nishant Das,,2,1,7,208,0,-208,Level A
951,Main list,,Lana Goncalves Westin,,3,0,11,230,18,-212,Level A
952,Main list,,Shazia Ahmad,,3,0,12,239,25,-214,Level A
953,Main list,,Patricia Nicorescu,,3,1,35,244,29,-215,Level A
954,Main list,,Vanshika Rajput,,2,1,10,241,20,-221,Level A
955,Main list,,Sharwary M R,,1,0,7,239,14,-225,Level A
956,Main list,India,Shibashish Mahapatra,1652,3,1,25,255,24,-231,Level A
957,Main list,Jordan,Abdelrahim Abdelrahim,1383,2,1,10,264,10,-254,Level A
958,Main list,,Harsh Pundir,,2,1,1,259,0,-259,Level A
959,Main list,,Pedro Henrique Alconara Brito,,3,0,25,279,8,-271,Level A
960,Main list,,Laura Andrea Barrientos Pineda,,3,1,7,304,29,-275,Level A
961,Main list,,Nathaly Milagros Arias Perez,,2,0,4,390,25,-365,Level A
962,Main list,,Meet Buddhadev,,1,0,4,399,0,-399,Level B
963,Main list,,Andre Carlos Barrera Gama,,1,0,6,423,17,-406,Level B
964,Main list,,Harshit Rajput,,3,0,11,484,18,-466,Level A
965,Main list,,Lanitaman Grace Rode,,3,1,3,488,0,-488,Level A
966,Main list,,Salma Sanchez,,3,0,3,685,0,-685,Level A
967,Main list,Armenia,Arman Ghevondyan,1895,2,1,3,0,100,-1000,Level B
968,Main list,,Estrella Azucena Fuentes Flores,,2,0,0,0,0,,Level B
969,Main list,,Issam Aalilou,,2,1,0,0,0,,Level A
970,Main list,Georgia,Nato Imnadze,2251,1,1,0,0,0,,Level A
971,Main list,Peru,Marco Delgado Romero,2282,3,0,0,0,0,,Level A
972,Main list,Mexico,Luis Eduardo Carrasco Lizarraga,,1,1,0,0,0,,Level D
973,Main list,India,Anmol Gera,1707,2,1,0,0,0,,Level A
974,Main list,,Pephins Moyo,,2,1,0,0,0,,Level B
975,Main list,,Noa Tymczuk,,3,1,0,0,0,,Level A
976,Main list,India,Guha Mitrabha,2445,1,1,0,0,0,,Level B
977,Main list,Russia,Ivan Gagarin,1725,2,1,0,0,0,,Level A
978,Main list,Uganda,Arthur Bitarinsa,1617,3,1,0,0,0,,Level A
979,Main list,,Orama Mwinjiro,,2,1,0,0,0,,Level A
980,Main list,El Salvador,Guillermo Moreno,1406,1,1,0,0,0,,Level A
981,Main list,India,Majumdar Aniket,1584,3,1,0,0,0,,Level A
982,Main list,Mexico,Helen Ai Espinoza Briones,1266,2,1,0,0,0,,Level A
983,Main list,Ukraine,Tigran Grigoryan,1806,3,1,0,0,0,,Level A
984,Main list,,Sergio Alejandro Soto Mejia,,3,1,0,0,0,,Level A
985,Main list,Ecuador,Daniel Mejia Teran,1271,2,1,0,0,0,,Level A
986,Main list,Italy,Luca Tazzioli,2102,1,1,0,0,0,,Level A
987,Main list,,Joan Munes Alpirez,,2,1,0,0,0,,Level A
988,Main list,India,Pillai Harshana,1073,3,2,0,0,0,,Level A
989,Main list,Peru,Jose Luis Campos Torres,,2,0,0,0,0,,Level A
990,Main list,,Nokwanda Buthelezi,,2,2,0,0,0,,Level A
991,Main list,Egypt,Hassan Bahaa,,1,1,0,0,0,,Level A
992,Main list,,Erick Hun,,2,0,0,0,0,,Level A
993,Main list,,Tonathiu De La Torre Castro,,2,1,0,0,0,,Level A
994,Main list,,Clinton Shikuku,,2,1,0,0,0,,Level A
995,Main list,Namibia,Teolifus Uutoni,,2,1,0,0,0,,Level A
996,Main list,Indonesia,Gracelia Paramesthi Samekto,1826,2,1,0,0,0,,Level A
997,Main list,,Zihang Zou,,2,1,0,0,0,,Level A
998,Main list,,Mpendulo Sanele Cele,,2,1,0,0,0,,Level A
999,Main list,France,Thomas Lepoittevin,1811,2,1,0,0,0,,Level A
1000,Main list,,Oscar Leonel Godoy Godoy,,2,1,0,0,0,,Level A
1001,Main list,Peru,Rolando German Perez Olaguivel,1714,2,1,0,0,0,,Level A
1002,Main list,France,Emma Grandval,,2,1,0,0,0,,Level A
1003,Main list,,Vinayak Sahu,,2,1,0,0,0,,Level A
1004,Main list,Indonesia,Anthony Jayanata Luis,1643,3,2,0,0,0,,Level A
1005,Main list,India,Vineet Bhat,1585,2,0,0,0,0,,Level A
1006,Main list,,Thomas Abbott,,2,0,0,0,0,,Level A
1007,Main list,,Lynn El Yaman,,1,0,0,0,0,,Level A
1008,Main list,India,Rao Sharan,1992,2,0,0,0,0,,Level A
1009,Main list,India,Mitra Baidurjya,1490,1,0,0,0,0,,Level B
1010,Main list,Malawi,Blessings Dalitso Kamanga,1512,1,0,0,0,0,,Level B
1011,Main list,FIDE,Vladimir Fedoseev,2687,1,0,0,0,0,,Level B
1012,Main list,,Gayane Momchyan,,1,0,0,0,0,,Level A
1013,Main list,,OSCAR ACEVEDO,,1,0,0,0,0,,Level A
1014,Main list,,Omid Abaei,,1,0,0,0,0,,Level A
1015,Main list,China,Yuxin Du,2014,1,0,0,0,0,,Level A
1016,Main list,,Rostislav Borovets,,2,0,0,0,0,,Level A
1017,Main list,,Robert Santos,,1,0,0,0,0,,Level A
1018,Main list,,Allan Dilla,,1,0,0,0,0,,Level A
1019,Main list,,Adrian Corvera Zamora,,1,0,0,0,0,,Level A
1020,Main list,Ukraine,Maksym Masliyevych,1458,1,0,0,0,0,,Level A
1021,Main list,,Jose Ignacio Gutierrez,,1,0,0,0,0,,Level A
1022,Main list,Indonesia,THORIQ AQIL,,2,0,0,0,0,,Level A
1023,Main list,,Michael Verlinsky,,2,0,0,0,0,,Level A
1024,Main list,,Alex Moriani,,1,0,0,0,0,,Level B
1025,Main list,,Kati Amos Kati,,2,0,0,0,0,,Level A
1026,Main list,,Tushar Raut,,1,0,0,0,0,,Level A
1027,Main list,,Franco Galvez,,2,0,0,0,0,,Level A
1028,Main list,,Akbarkhuja Akramkhujaev,,1,0,0,0,0,,Level A
1029,Main list,,Jhonatan Junior Gutierrez Rojas,,2,0,0,0,0,,Level A
1030,Main list,,Aziz Ajmi,,1,0,0,0,0,,Level A
1031,Main list,Philippines,Darry Bernardo,2114,1,0,0,0,0,,Level A
1032,Main list,Kenya,Karugu Kiugo,1416,1,0,0,0,0,,Level A
1033,Main list,India,Khanna Shailesh,1340,1,0,0,0,0,,Level A
1034,Main list,,Michael Ho,,1,0,0,0,0,,Level B
1035,Main list,,Tenghui Li,,2,0,0,0,0,,Level A
1036,Main list,Cuba,Laritza Alfonso Ruisanchez,2108,1,0,0,0,0,,Level A
1037,Main list,Ukraine,Ivan Rushynets,1753,2,0,0,0,0,,Level A
1038,Main list,China,Yinglun Xu,2554,1,0,0,0,0,,Level B
1039,Main list,Kenya,Cynthia Awino Obondo,1298,2,0,0,0,0,,Level A
1040,Main list,Cuba,Cesar Alejandro Perez Rodriguez,2303,2,0,0,0,0,,Level A
1041,Main list,Belarus,Dmitrij Kirilin,2093,2,0,0,0,0,,Level A
1042,Main list,,Thomas Mehers,,2,0,0,0,0,,Level A
1043,Main list,,Abhinav Singhal,,2,0,0,0,0,,Level A
1044,Main list,,Franck Laperche,,1,0,0,0,0,,Level B
